============================================================
  GAME-THEORETIC FJSSP  -  DETAILED RUN LOG
  Instance : mk06   (group: brandimarte)
============================================================

Jobs (players)      : 10
Machines (resources): 15
Operations          : 150
Avg. flexibility    : 3.27 machines/operation
Best-known makespan : 57

GAME-THEORY MODEL (a microeconomics view of FJSP)
-------------------------------------------------
  Player      : a job - the decision-maker
  Strategy    : its machine choice per operation + its dispatch positions
  Payoff      : U_i = 1/(1 + a*C_i + b*W_i + g*Conf_i + d*Cmax)  (higher = better)
  Game        : all jobs competing for the shared machines
  Solution    : the decoded schedule once every job fixes its strategy
  Equilibrium : a stable schedule where no job can raise its payoff alone
Two jobs interact whenever their operations meet on the same machine: the
earlier one delays the other, so each job re-routes / re-sequences to raise
its OWN payoff, and the schedule settles at an equilibrium.

MODEL
-----
ONE payoff function. Each job is a self-interested player; machines are
shared resources the jobs compete for. Job i's payoff is
    U_i = 1 / ( 1 + a*C_i + b*W_i + g*Conf_i + d*Cmax )
with C_i = completion, W_i = waiting (= C_i - processing), Conf_i =
machine-conflict load (busier chosen machines cost more), and Cmax the
shared makespan that links each job's payoff to global quality. A schedule
is a Nash equilibrium when no job can raise U_i by changing its own
machine assignment or sequence position alone. The reported social
objective is the makespan Cmax.

Search (TWO-PLAYER INTERACTION FIRST):
Run 0 starts from a fully RANDOM profile; later runs are seeded by the
players' learned beliefs and greedy heuristics. Each step the two rival jobs
that share a critical machine PLAY THEIR 2-PLAYER GAME first - swapping order
or jointly re-routing to the joint best response that most lowers Cmax. A
single job acting ALONE is only a fallback, used when no rival pair can
improve. When neither helps, the profile is a Nash equilibrium; a RANDOM KICK
then perturbs it and the game is played again (iterated local search over
many runs). The single best run is reported below; one payoff drives all.

INITIAL RANDOM PROFILE (restart 0)
----------------------------------
Makespan of the first random assignment: 194
Initial machine choice per operation:
  J1: O(1,1)@M6 O(1,2)@M1 O(1,3)@M7 O(1,4)@M8 O(1,5)@M5 O(1,6)@M2 O(1,7)@M5 O(1,8)@M1 O(1,9)@M10 O(1,10)@M5 O(1,11)@M7 O(1,12)@M1 O(1,13)@M8 O(1,14)@M9 O(1,15)@M5
  J2: O(2,1)@M10 O(2,2)@M1 O(2,3)@M6 O(2,4)@M4 O(2,5)@M7 O(2,6)@M1 O(2,7)@M8 O(2,8)@M5 O(2,9)@M7 O(2,10)@M5 O(2,11)@M1 O(2,12)@M1 O(2,13)@M1 O(2,14)@M9 O(2,15)@M4
  J3: O(3,1)@M1 O(3,2)@M7 O(3,3)@M1 O(3,4)@M7 O(3,5)@M5 O(3,6)@M1 O(3,7)@M1 O(3,8)@M9 O(3,9)@M7 O(3,10)@M6 O(3,11)@M2 O(3,12)@M8 O(3,13)@M2 O(3,14)@M5 O(3,15)@M3
  J4: O(4,1)@M5 O(4,2)@M1 O(4,3)@M2 O(4,4)@M3 O(4,5)@M7 O(4,6)@M10 O(4,7)@M5 O(4,8)@M9 O(4,9)@M3 O(4,10)@M5 O(4,11)@M6 O(4,12)@M1 O(4,13)@M10 O(4,14)@M5 O(4,15)@M4
  J5: O(5,1)@M8 O(5,2)@M1 O(5,3)@M9 O(5,4)@M9 O(5,5)@M7 O(5,6)@M5 O(5,7)@M1 O(5,8)@M7 O(5,9)@M9 O(5,10)@M10 O(5,11)@M9 O(5,12)@M5 O(5,13)@M9 O(5,14)@M8 O(5,15)@M4
  J6: O(6,1)@M5 O(6,2)@M8 O(6,3)@M7 O(6,4)@M1 O(6,5)@M1 O(6,6)@M7 O(6,7)@M1 O(6,8)@M5 O(6,9)@M1 O(6,10)@M9 O(6,11)@M1 O(6,12)@M9 O(6,13)@M10 O(6,14)@M5 O(6,15)@M10
  J7: O(7,1)@M5 O(7,2)@M4 O(7,3)@M5 O(7,4)@M8 O(7,5)@M8 O(7,6)@M9 O(7,7)@M3 O(7,8)@M9 O(7,9)@M1 O(7,10)@M5 O(7,11)@M1 O(7,12)@M9 O(7,13)@M7 O(7,14)@M7 O(7,15)@M1
  J8: O(8,1)@M9 O(8,2)@M3 O(8,3)@M7 O(8,4)@M8 O(8,5)@M6 O(8,6)@M5 O(8,7)@M4 O(8,8)@M9 O(8,9)@M9 O(8,10)@M2 O(8,11)@M2 O(8,12)@M4 O(8,13)@M1 O(8,14)@M4 O(8,15)@M7
  J9: O(9,1)@M2 O(9,2)@M1 O(9,3)@M5 O(9,4)@M7 O(9,5)@M1 O(9,6)@M7 O(9,7)@M9 O(9,8)@M8 O(9,9)@M3 O(9,10)@M10 O(9,11)@M1 O(9,12)@M9 O(9,13)@M7 O(9,14)@M1 O(9,15)@M1
  J10: O(10,1)@M8 O(10,2)@M2 O(10,3)@M10 O(10,4)@M7 O(10,5)@M7 O(10,6)@M1 O(10,7)@M7 O(10,8)@M1 O(10,9)@M7 O(10,10)@M9 O(10,11)@M10 O(10,12)@M1 O(10,13)@M3 O(10,14)@M4 O(10,15)@M9

CRITICAL-PATH BEST-RESPONSE ITERATIONS (one row per accepted move)
Each row: the makespan-critical player re-routes or re-sequences a
critical operation, lowering the makespan.
-----------------------------------------------------------------
Iter   Run  Job   Action (critical-path deviation)               Cmax_old Cmax_new       SumC
-----------------------------------------------------------------------------------------------------
1      0    J9    reroute O(9,3)->M3 & swap O(9,3) ahead of ...       194      167       1474
146    0    J4    mutual reroute O(4,9)->M7, O(6,6)->M4                89       88        797
147    0    J5    reroute O(5,14): M2 -> M8                            88       87        795
148    0    J1    mutual reroute O(1,1)->M2, O(7,1)->M5               110       99        915
149    0    J2    mutual reroute O(2,5)->M4, O(3,4)->M7                99       95        880
150    0    J7    reroute O(7,14)->M7 & swap O(7,14) ahead o...        95       94        874
151    0    J2    mutual reroute O(2,9)->M9, O(6,9)->M7                94       94        869
152    0    J7    reroute O(7,15)->M2 & swap O(7,15) ahead o...        94       93        864
153    0    J2    mutual reroute O(2,11)->M9, O(3,13)->M2              93       93        863
154    0    J1    mutual reroute O(1,1)->M6, O(7,1)->M1               107      103        859
155    0    J1    mutual reroute O(1,4)->M1, O(2,1)->M1               103       99        835
156    0    J4    mutual reroute O(4,10)->M5, O(9,5)->M4               99       96        827
157    0    J2    swap O(6,9) ahead of O(2,9) on M9                    96       93        812
158    0    J5    mutual reroute O(5,14)->M2, O(10,11)->M8             93       92        805
159    0    J1    mutual reroute O(1,12)->M2, O(2,10)->M3              92       92        795
160    0    J1    mutual reroute O(1,14)->M3, O(7,15)->M9              92       92        792
161    0    J7    mutual reroute O(7,5)->M1, O(2,7)->M10               92       91        791
162    0    J1    mutual reroute O(1,4)->M8, O(5,2)->M1                91       89        801
163    0    J2    mutual reroute O(2,10)->M3, O(5,8)->M9               89       89        796
164    0    J2    mutual reroute O(2,9)->M9, O(7,12)->M7               89       89        795
165    0    J4    reroute O(4,12): M8 -> M1                            89       88        796
166    0    J1    mutual reroute O(1,11)->M7, O(6,6)->M4               88       88        777
167    0    J1    mutual reroute O(1,12)->M2, O(8,10)->M6              88       85        768
168    0    J4    mutual reroute O(4,12)->M8, O(2,13)->M1              85       84        769
169    0    J7    swap O(5,1) ahead of O(7,4) on M8                   115      106        888
170    0    J7    mutual reroute O(7,4)->M2, O(1,4)->M1               106      102        910
171    0    J1    swap O(9,1) ahead of O(1,2) on M9                   102      100        856
172    0    J2    mutual reroute O(2,11)->M1, O(9,7)->M1              100       98        857
173    0    J8    reroute O(8,13)->M1 & swap O(6,15) ahead o...        98       95        852
174    0    J7    reroute O(7,4)->M1 & swap O(4,3) ahead of ...        95       94        845
175    0    J9    reroute O(9,11)->M2 & swap O(6,13) ahead o...        94       94        824
176    0    J9    reroute O(9,13)->M7 & swap O(8,15) ahead o...        94       92        828
177    0    J2    mutual reroute O(2,12)->M1, O(9,9)->M10              92       91        812
178    0    J5    mutual reroute O(5,15)->M4, O(9,13)->M7              91       91        811
179    0    J7    reroute O(7,14): M4 -> M7                            91       90        802
180    0    J1    mutual reroute O(1,11)->M4, O(7,13)->M7              90       90        800
181    0    J9    swap O(9,7) ahead of O(10,6) on M1                   90       89        799
182    0    J1    mutual reroute O(1,10)->M5, O(6,5)->M2               89       89        790
183    0    J2    mutual reroute O(2,10)->M5, O(4,7)->M3               89       89        779
184    0    J9    reroute O(9,9)->M3 & swap O(1,13) ahead of...        89       88        791
185    0    J2    mutual reroute O(2,9)->M9, O(5,3)->M1                88       88        778
186    0    J3    mutual reroute O(3,9)->M7, O(10,5)->M9               88       88        777
187    0    J3    mutual reroute O(3,9)->M7, O(5,9)->M6                88       88        776
188    0    J1    mutual reroute O(1,8)->M2, O(6,5)->M4                88       88        775
189    0    J9    reroute O(9,8): M8 -> M10                            88       88        766
190    0    J5    reroute O(5,15)->M7 & swap O(5,15) ahead o...        88       88        763
191    0    J4    reroute O(4,13): M10 -> M2                           88       87        758
192    0    J5    swap O(8,15) ahead of O(5,12) on M5                  87       87        753
193    0    J5    reroute O(5,14): M2 -> M1                            87       87        751
194    0    J4    mutual reroute O(4,3)->M8, O(2,4)->M3               111      104        874
195    0    J1    mutual reroute O(1,15)->M1, O(5,13)->M9             104      104        850
196    0    J4    mutual reroute O(4,10)->M9, O(8,8)->M1              104      100        834
197    0    J3    mutual reroute O(3,2)->M7, O(6,1)->M5               100       96        831
198    0    J9    reroute O(9,15)->M1 & swap O(8,15) ahead o...        96       89        820
199    0    J4    mutual reroute O(4,7)->M5, O(2,10)->M7               89       86        813
200    0    J1    mutual reroute O(1,15)->M1, O(9,15)->M6              86       86        810
201    0    J1    reroute O(1,5)->M3 & swap O(1,5) ahead of ...       105       96        861
202    0    J1    mutual reroute O(1,3)->M7, O(9,1)->M6                96       93        836
203    0    J1    mutual reroute O(1,8)->M2, O(6,6)->M4                93       92        826
204    0    J1    mutual reroute O(1,7)->M1, O(3,14)->M1               92       91        821
205    0    J2    reroute O(2,11)->M1 & swap O(6,12) ahead o...        91       91        818
206    0    J1    mutual reroute O(1,11)->M7, O(8,12)->M4              91       91        816
207    0    J1    move O(1,5) to dispatch slot 27 (was 37)             91       90        802
208    0    J1    mutual reroute O(1,11)->M7, O(4,9)->M9               90       89        809
209    0    J2    mutual reroute O(2,13)->M8, O(6,13)->M1              89       88        796
210    0    J1    mutual reroute O(1,3)->M10, O(3,2)->M5               88       88        784
211    0    J7    reroute O(7,12)->M6 & swap O(7,12) ahead o...        88       88        758
212    0    J4    swap O(4,7) ahead of O(10,4) on M3                   88       86        752
213    0    J2    swap O(10,10) ahead of O(2,15) on M9                 86       85        755
214    0    J1    mutual reroute O(1,11)->M4, O(7,13)->M7              85       85        747
215    0    J10   reroute O(10,11): M8 -> M2                           85       83        749
216    0    J1    mutual reroute O(1,11)->M4, O(7,14)->M7              83       83        744
217    0    J8    reroute O(8,14)->M4 & swap O(8,14) ahead o...        83       82        739
218    0    J2    mutual reroute O(2,10)->M3, O(1,14)->M9              82       82        738
219    0    J1    swap O(9,12) ahead of O(1,14) on M9                  82       82        732
220    0    J8    reroute O(8,6)->M9 & swap O(10,6) ahead of...       100       85        766
221    0    J6    reroute O(6,12)->M3 & swap O(6,12) ahead o...        85       83        750
222    0    J1    mutual reroute O(1,11)->M4, O(6,6)->M7               83       82        746
223    0    J9    reroute O(9,15): M1 -> M6                            82       82        745
224    0    J1    mutual reroute O(1,9)->M1, O(4,6)->M10               82       82        743
225    0    J4    mutual reroute O(4,7)->M3, O(10,4)->M5              112      102        866
226    0    J8    reroute O(8,5)->M1 & swap O(4,11) ahead of...       102      101        855
227    0    J2    mutual reroute O(2,9)->M3, O(7,13)->M7              101      101        847
